word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,freq
lubrication,0,0,0,0,0,0,0,0,0,0,1
emeritus,0,0,0,0,0,0,1,0,0,0,1
abatement,0,0,0,0,0,0,0,0,0,0,1
mile,0,0,0,0,0,0,0,0,0,0,1
skim,0,0,0,0,0,0,0,0,0,0,1
skin,0,0,0,0,0,0,0,0,0,0,1
morphology,0,0,0,0,0,0,0,0,0,0,1
idolatry,0,0,1,1,0,1,0,0,0,0,1
abundant,0,0,0,0,1,0,1,0,0,0,1
proletarian,0,0,0,0,0,0,0,0,0,0,1
milk,0,0,0,0,0,0,0,0,0,0,1
retention,0,0,0,0,0,0,1,0,0,0,1
anticipation,0,1,0,0,0,0,0,0,0,0,1
depend,0,1,0,0,0,0,0,0,0,1,1
deceitful,0,0,1,0,0,1,0,1,0,0,1
providence,0,0,0,0,0,0,0,0,0,0,1
tariff,1,0,1,0,0,1,0,0,0,0,1
burnout,0,0,0,0,0,0,0,0,0,0,1
swoon,0,0,0,0,0,0,0,0,0,0,1
father,0,0,0,0,0,0,0,0,0,1,1
disgusting,1,0,1,1,0,1,0,0,0,0,1
parenchyma,0,0,0,0,0,0,0,0,0,0,1
countdown,0,1,0,0,0,0,0,0,0,0,1
amaze,0,0,0,0,0,0,0,0,1,0,1
finally,0,1,1,0,1,0,1,0,1,1,1
appendicitis,0,0,0,1,0,1,0,1,0,0,1
swoop,0,0,0,0,0,0,0,0,0,0,1
elliptic,0,0,0,0,0,0,0,0,0,0,1
marks,0,0,0,0,0,0,0,0,0,0,1
analogous,0,0,0,0,0,0,0,0,0,0,1
mooted,0,0,0,0,0,0,0,0,0,0,1
adviser,0,0,0,0,0,0,1,0,0,1,1
string,0,0,0,0,0,0,0,0,0,0,1
permissive,0,0,0,0,0,0,0,0,0,0,1
penniless,0,0,0,0,0,0,0,0,0,0,1
gestation,0,0,0,0,0,0,0,0,0,0,1
contemporary,0,0,0,0,0,0,0,0,0,0,1
figment,0,0,0,0,0,0,0,0,0,0,1
hutch,0,0,0,0,0,0,0,0,0,0,1
sappy,0,0,0,0,0,0,0,0,0,1,1
enslavement,0,0,0,0,0,1,0,0,0,0,1
uneventful,0,0,0,0,0,0,0,0,0,0,1
advised,0,0,0,0,0,0,0,0,0,1,1
forked,0,0,0,0,0,0,0,0,0,0,1
pious,0,0,1,0,0,0,1,1,0,1,1
numbering,0,0,0,0,0,0,0,0,0,0,1
materialize,0,0,0,0,0,0,0,0,0,0,1
veranda,0,0,0,0,0,0,0,0,0,0,1
din,0,0,0,0,0,1,0,0,0,0,1
nectar,0,0,0,0,0,0,1,0,0,0,1
banished,1,0,0,1,0,1,0,1,0,0,1
die,0,0,0,1,0,1,0,1,0,0,1
dig,0,0,0,0,0,0,0,0,0,0,1
accidentally,0,0,0,0,0,0,0,0,1,0,1
magnet,0,0,0,0,0,0,1,0,0,1,1
involution,1,0,0,0,0,1,0,0,0,0,1
excellence,0,0,1,0,1,0,1,0,0,1,1
dip,0,0,0,0,0,0,0,0,0,0,1
round,0,0,0,0,0,0,0,0,0,0,1
shoe,0,0,0,0,0,0,0,0,0,0,1
shave,0,0,0,0,0,0,0,0,0,0,1
unexpected,0,1,0,1,1,1,1,0,1,0,1
fearing,0,0,0,1,0,1,0,0,0,0,1
oscillation,0,0,0,0,0,0,0,0,0,0,1
seasoning,0,0,0,0,0,0,0,0,0,0,1
dealing,0,0,0,0,0,0,0,0,0,0,1
inconsequential,0,0,0,0,0,1,0,1,0,0,1
overhaul,0,0,0,0,0,0,0,0,0,0,1
wherefore,0,0,0,0,0,0,0,0,0,0,1
bombardment,1,0,0,1,0,1,0,0,0,0,1
entertained,0,0,0,0,1,0,1,0,0,0,1
ravenous,1,0,0,1,0,1,0,1,0,0,1
subsist,0,0,0,0,0,1,0,0,0,0,1
sordid,1,0,1,1,0,1,0,1,0,0,1
compo,0,0,0,0,0,0,0,0,0,0,1
fillet,0,0,0,0,0,0,0,0,0,0,1
annals,0,0,0,0,0,0,0,0,0,0,1
ampersand,0,0,0,0,0,0,0,0,0,0,1
booklet,0,0,0,0,0,0,0,0,0,0,1
international,0,0,0,0,0,0,0,0,0,0,1
unrestricted,0,0,0,0,0,0,0,0,0,0,1
gazebo,0,0,0,0,0,0,0,0,0,0,1
hummer,0,0,0,0,0,0,0,0,0,0,1
deportation,1,0,0,1,0,1,0,1,0,0,1
palmer,0,0,0,0,0,0,0,0,0,0,1
transportation,0,0,0,0,0,0,0,0,0,0,1
dwarf,0,0,0,0,0,0,0,0,0,0,1
bandwagon,0,0,0,0,0,0,0,0,0,0,1
wail,0,0,0,1,0,1,0,1,0,0,1
heavily,0,0,0,0,0,1,0,0,0,0,1
guardian,0,0,0,0,0,0,1,0,0,1,1
clerk,0,0,0,0,0,0,0,0,0,0,1
makeup,0,0,0,0,0,0,0,0,0,0,1
stallion,0,0,0,0,0,0,1,0,0,0,1
superstition,0,0,0,1,0,1,1,0,0,0,1
detest,1,0,1,0,0,1,0,0,0,0,1
tangent,0,0,0,0,0,0,0,0,0,0,1
congestion,0,0,0,0,0,1,0,0,0,0,1
deceit,1,0,1,1,0,1,0,1,1,0,1
implanted,0,0,0,0,0,0,0,0,0,0,1
earthquake,1,0,0,1,0,1,0,1,1,0,1
undertaking,0,1,0,0,0,0,0,0,0,0,1
wait,0,1,0,0,0,1,0,0,0,0,1
alto,0,0,0,0,0,0,0,0,0,0,1
boy,0,0,1,0,0,1,0,0,0,0,1
environs,0,0,0,0,0,0,0,0,0,0,1
machinist,0,0,0,0,0,0,0,0,0,0,1
comptroller,0,0,0,0,0,0,0,0,0,1,1
cuckoo,0,0,0,0,0,1,0,0,0,0,1
institute,0,0,0,0,0,0,0,0,0,1,1
shift,0,0,0,0,0,0,0,0,0,0,1
shooter,0,0,0,1,0,0,0,0,0,0,1
expulsion,1,0,1,1,0,1,0,1,0,0,1
simultaneous,0,0,0,0,0,0,0,0,0,0,1
suggestion,0,0,0,0,0,0,0,0,0,0,1
boo,0,0,0,0,0,1,0,0,0,0,1
boa,0,0,0,0,0,0,0,0,0,0,1
massage,0,0,0,0,1,0,1,0,0,0,1
bog,0,0,0,0,0,1,0,0,0,0,1
treasure,0,1,0,0,1,0,1,0,0,1,1
elect,0,0,0,0,0,0,1,0,0,1,1
inscription,0,0,0,0,0,0,0,0,0,0,1
colloquial,0,0,0,0,0,0,0,0,0,0,1
regeneration,0,0,0,0,0,0,0,0,0,0,1
kayak,0,0,0,0,0,0,0,0,0,0,1
withal,0,0,0,0,0,0,0,0,0,0,1
flexibility,0,0,0,0,0,0,1,0,0,0,1
verge,0,1,0,1,0,1,0,0,0,0,1
ailing,0,0,0,1,0,1,0,1,0,0,1
tingling,0,0,0,0,0,0,0,0,0,0,1
sweating,0,0,0,0,0,0,0,0,0,0,1
additive,0,0,0,0,0,0,0,0,0,0,1
discus,0,0,0,0,0,0,0,0,0,0,1
impunity,0,0,0,0,0,0,0,0,0,0,1
aye,0,0,0,0,0,0,1,0,0,0,1
peri,0,0,0,0,0,0,0,0,1,0,1
joyous,0,0,0,0,1,0,1,0,0,0,1
uncritical,0,0,0,0,0,0,0,0,0,0,1
offside,0,0,0,0,0,0,0,0,0,0,1
vineyard,0,0,0,0,0,0,0,0,0,0,1
creamy,0,0,0,0,0,0,0,0,0,0,1
pert,0,0,0,0,0,0,0,0,0,0,1
encode,0,0,0,0,0,0,0,0,0,0,1
duds,0,0,0,0,0,0,0,0,0,0,1
swagger,0,0,0,0,0,0,0,0,0,0,1
roundup,0,0,0,0,0,0,0,0,0,0,1
preserving,0,0,0,0,0,0,0,0,0,0,1
travesty,0,0,1,1,0,1,0,1,0,0,1
condescension,1,0,1,0,0,1,0,1,0,0,1
beholder,0,0,0,0,0,0,0,0,0,0,1
acceptable,0,0,0,0,0,0,1,0,0,0,1
curriculum,0,0,0,0,0,0,0,0,0,0,1
asserting,0,0,0,0,0,0,1,0,0,1,1
rigid,0,0,0,0,0,1,0,0,0,0,1
beholden,0,0,0,0,0,1,0,0,0,0,1
realty,0,0,0,0,0,0,0,0,0,0,1
calorimeter,0,0,0,0,0,0,0,0,0,0,1
orator,0,0,0,0,0,0,0,0,0,0,1
effort,0,0,0,0,0,0,1,0,0,0,1
mingled,0,0,0,0,0,0,0,0,0,0,1
fly,0,0,0,0,0,0,0,0,0,0,1
demolish,1,0,0,0,0,1,0,1,0,0,1
pageant,0,0,0,0,0,0,0,0,0,0,1
deformed,0,0,1,0,0,1,0,1,0,0,1
avoiding,0,0,0,1,0,0,0,0,0,0,1
melodrama,1,0,0,0,0,1,0,1,0,0,1
flu,0,0,0,1,0,1,0,0,0,0,1
unimproved,0,0,0,0,0,1,0,0,0,0,1
soup,0,0,0,0,0,0,1,0,0,0,1
sour,0,0,1,0,0,1,0,0,0,0,1
arrive,0,1,0,0,0,0,0,0,0,0,1
septum,0,0,0,0,0,0,0,0,0,0,1
deceased,0,0,0,0,0,1,0,1,0,0,1
iconography,0,0,0,0,0,0,0,0,0,0,1
claim,0,0,0,0,0,0,0,0,0,0,1
crazy,1,0,0,1,0,1,0,1,0,0,1
ordeal,1,0,0,0,0,1,0,0,1,0,1
reflector,0,0,0,0,0,0,0,0,0,0,1
predict,0,1,0,0,0,0,0,0,0,0,1
pleated,0,0,0,0,0,0,0,0,0,0,1
agent,0,0,0,0,0,0,0,0,0,0,1
drawer,0,0,0,0,0,0,0,0,0,0,1
disbelieve,0,0,0,0,0,1,0,0,0,0,1
battered,0,0,0,1,0,1,0,1,0,0,1
council,0,1,0,0,0,0,1,0,0,1,1
craze,0,0,0,0,0,0,0,0,0,0,1
redness,0,0,0,0,0,0,0,0,0,0,1
pink,0,0,0,0,0,0,0,0,0,0,1
purr,0,0,0,0,1,0,1,0,0,1,1
arbor,0,0,0,0,0,0,0,0,0,0,1
stricken,0,0,0,0,0,0,0,1,0,0,1
tilt,0,0,0,0,0,0,0,0,0,0,1
ping,0,0,0,0,0,0,0,0,0,0,1
pine,0,0,0,0,0,1,0,1,0,0,1
unordered,0,0,0,0,0,0,0,0,0,0,1
strikingly,0,0,0,0,0,0,1,0,0,0,1
till,0,0,0,0,0,0,0,0,0,0,1
sword,0,0,0,0,0,0,0,0,0,0,1
rapids,0,0,0,0,0,0,0,0,0,0,1
repulsion,0,0,1,1,0,1,0,0,0,0,1
irreverent,0,0,0,0,0,1,0,0,0,0,1
persuasion,0,0,0,0,0,0,0,0,0,0,1
pathway,0,0,0,0,0,0,0,0,0,0,1
drapery,0,0,0,0,0,0,0,0,0,0,1
map,0,0,0,0,0,0,0,0,0,0,1
designer,0,0,0,0,0,0,1,0,0,0,1
mat,0,0,0,0,0,0,0,0,0,0,1
tilting,0,0,0,0,0,0,0,0,0,0,1
misrepresented,1,0,0,0,0,1,0,0,0,0,1
praiseworthy,0,1,0,0,1,0,1,0,1,1,1
accessory,0,0,0,0,0,0,0,0,0,0,1
gelatin,0,0,1,0,0,0,0,0,0,0,1
designed,0,0,0,0,0,0,0,0,0,0,1
tramway,0,0,0,0,0,0,0,0,0,0,1
hedonism,0,0,0,0,1,1,1,0,0,0,1
destructive,1,0,1,1,0,1,0,0,0,0,1
aviator,0,0,0,0,0,0,0,0,0,0,1
man,0,0,0,0,0,0,0,0,0,0,1
relinquish,0,0,0,0,0,1,0,0,0,0,1
infallibility,0,0,0,0,0,0,0,0,0,1,1
scrambling,0,0,0,0,0,1,0,0,0,0,1
aimless,0,0,0,0,0,1,0,0,0,0,1
hemlock,0,0,0,0,0,0,0,0,0,0,1
neck,0,0,0,0,0,0,0,0,0,0,1
facile,0,0,0,0,0,0,0,0,0,0,1
preacher,0,0,0,0,0,0,0,0,0,0,1
purify,0,0,0,0,1,0,1,0,0,1,1
elongation,0,0,0,0,0,0,0,0,0,0,1
outpouring,0,0,0,0,0,0,0,0,0,0,1
cascade,0,0,0,0,0,0,1,0,0,0,1
switch,0,0,0,0,0,0,0,0,0,0,1
jail,0,0,0,1,0,1,0,1,0,0,1
deposit,0,0,0,0,0,0,0,0,0,0,1
deceive,1,0,1,0,0,1,0,1,0,0,1
unleash,0,0,0,0,0,0,0,0,0,0,1
basket,0,0,0,0,0,0,0,0,0,0,1
tall,0,0,0,0,0,0,0,0,0,0,1
topographical,0,0,0,0,0,0,0,0,0,0,1
gesture,0,0,0,0,0,0,0,0,0,0,1
cute,0,0,0,0,0,0,1,0,0,0,1
mutiny,1,0,1,1,0,1,0,0,1,0,1
shield,0,0,0,0,0,0,0,0,0,0,1
undoing,0,0,0,0,0,0,0,0,0,0,1
gradual,0,1,0,0,0,0,0,0,0,0,1
shaky,1,1,0,1,0,1,0,0,0,0,1
pillowcase,0,0,0,0,0,0,0,0,0,0,1
entity,0,0,0,0,0,0,0,0,0,0,1
stability,0,0,0,0,0,0,0,0,0,0,1
entrails,0,0,1,0,0,1,0,0,0,0,1
lyric,0,0,0,0,0,0,0,0,0,0,1
terrace,0,0,0,0,0,0,0,0,0,0,1
pitch,0,0,0,0,0,0,0,0,0,0,1
equip,0,0,0,0,0,0,0,0,0,0,1
pointer,0,0,0,0,0,0,0,0,0,0,1
jock,0,0,0,0,0,0,0,0,0,0,1
grout,0,0,0,0,0,0,0,0,0,0,1
adhesive,0,0,0,0,0,0,0,0,0,0,1
group,0,0,0,0,0,0,0,0,0,0,1
interesting,0,0,0,0,0,0,1,0,0,0,1
undermined,0,0,0,0,0,1,0,0,0,0,1
maid,0,0,0,0,0,0,0,0,0,0,1
gem,0,0,0,0,1,0,1,0,0,0,1
ope,0,0,0,0,0,0,0,0,0,0,1
listing,0,0,0,0,0,0,0,0,0,0,1
policy,0,0,0,0,0,0,0,0,0,1,1
mail,0,1,0,0,0,0,0,0,0,0,1
main,0,0,0,0,0,0,1,0,0,0,1
sterility,0,0,0,0,0,1,0,0,0,0,1
alluvial,0,0,0,0,0,0,0,0,0,0,1
toxin,0,0,0,1,0,1,0,0,0,0,1
tonic,0,0,0,0,0,0,0,0,0,0,1
aching,0,0,0,0,0,1,0,1,0,0,1
enclave,0,0,0,0,0,1,0,0,0,0,1
shatter,1,0,0,1,0,1,0,1,1,0,1
christening,0,0,0,0,0,0,0,0,0,0,1
synergistic,0,0,0,0,0,0,1,0,0,1,1
tucker,0,0,0,0,0,0,0,0,0,0,1
lunch,0,0,0,0,0,0,0,0,0,0,1
touching,0,0,0,0,0,0,0,0,0,0,1
mismatched,0,0,0,0,0,0,0,0,0,0,1
semiotics,0,0,0,0,0,0,0,0,0,0,1
dissatisfaction,0,0,0,0,0,1,0,0,0,0,1
murder,1,0,1,1,0,1,0,1,1,0,1
possess,0,1,0,0,1,0,1,0,0,1,1
outweigh,0,0,0,0,0,0,0,0,0,0,1
ancestor,0,0,0,0,0,0,0,0,0,0,1
taut,0,0,0,0,0,0,0,0,0,0,1
feverish,0,0,0,0,0,1,0,0,0,0,1
fudge,0,0,0,0,0,1,0,0,0,0,1
promulgate,0,0,0,0,0,0,0,0,0,0,1
peasant,0,0,0,0,0,0,0,0,0,0,1
rock,0,0,0,0,0,0,1,0,0,0,1
photometry,0,0,0,0,0,0,0,0,0,0,1
vogue,0,0,0,0,0,0,0,0,0,0,1
ruffle,0,0,0,0,0,1,0,0,0,0,1
dialect,0,0,0,0,0,0,0,0,0,0,1
fistula,0,0,0,0,0,0,0,0,0,0,1
bookshop,0,0,0,0,0,0,1,0,0,0,1
abnormal,0,0,1,0,0,1,0,0,0,0,1
poker,0,0,0,0,0,0,0,0,0,0,1
unlock,0,0,0,0,0,0,0,0,0,0,1
manifesto,0,0,0,0,0,0,0,0,0,0,1
yield,0,0,0,0,0,0,0,0,0,0,1
preaching,0,0,0,0,0,0,0,0,0,0,1
aloof,0,0,0,0,0,1,0,0,0,0,1
girl,0,0,0,0,0,0,0,0,0,0,1
summary,0,0,0,0,0,0,0,0,0,0,1
scion,0,0,0,0,0,0,0,0,0,0,1
living,0,0,0,0,0,0,0,0,0,0,1
evanescence,0,0,0,0,0,0,0,1,1,0,1
interference,0,0,0,0,0,1,0,0,0,0,1
resilience,0,0,0,0,0,0,0,0,0,0,1
secretive,0,0,0,0,0,1,0,0,0,0,1
nominal,0,0,0,0,0,0,0,0,0,0,1
imperative,0,0,0,0,0,0,0,0,0,0,1
weakened,0,0,0,0,0,1,0,0,0,0,1
dominate,1,0,0,1,0,1,1,0,0,0,1
brimming,0,0,0,0,0,0,0,0,0,0,1
assurance,0,0,0,0,0,0,1,0,0,1,1
inaction,0,0,0,0,0,1,0,0,0,0,1
lag,0,0,0,0,0,1,0,0,0,0,1
mercantile,0,0,0,0,0,0,0,0,0,0,1
monster,0,0,0,1,0,1,0,0,0,0,1
sideways,0,0,0,0,0,0,0,0,0,0,1
scintilla,0,0,0,0,0,0,1,0,0,0,1
smudge,0,0,0,0,0,1,0,0,0,0,1
lump,0,0,0,0,0,1,0,0,0,0,1
ajar,0,0,0,0,0,0,0,0,0,0,1
cough,0,0,1,0,0,1,0,0,0,0,1
orb,0,0,0,0,0,0,0,0,0,0,1
orc,1,0,1,1,0,1,0,0,0,0,1
advance,0,1,0,1,1,0,1,0,1,0,1
grist,0,0,0,0,0,0,1,0,0,0,1
derivation,0,0,0,0,0,0,0,0,0,0,1
language,0,0,0,0,0,0,0,0,0,0,1
ministry,0,0,0,0,1,0,1,0,0,1,1
waiter,0,0,0,0,0,0,0,0,0,0,1
thing,0,0,0,0,0,0,0,0,0,0,1
registrar,0,0,0,0,0,0,0,0,0,0,1
invalidity,0,0,0,0,0,1,0,0,0,0,1
blacksmith,0,0,0,0,0,0,0,0,0,0,1
star,0,1,0,0,1,0,1,0,0,1,1
assuredly,0,0,0,0,0,0,0,0,0,1,1
frequent,0,0,0,0,0,0,0,0,0,0,1
lay,0,0,0,0,0,0,0,0,0,0,1
exotic,0,0,0,0,0,0,1,0,0,0,1
dwelling,0,0,0,0,0,0,0,0,0,0,1
remuneration,0,0,0,0,0,0,0,0,0,0,1
lone,0,0,0,0,0,0,0,1,0,0,1
crib,0,0,0,0,0,0,0,0,0,0,1
disburse,0,0,0,0,0,0,0,0,0,0,1
nativity,0,0,0,0,0,0,0,0,0,0,1
amidst,0,0,0,0,0,0,0,0,0,0,1
suspended,0,0,0,0,0,0,0,0,0,0,1
carry,0,0,0,0,0,0,0,0,0,0,1
annulment,0,0,0,0,0,1,0,1,0,0,1
interchange,0,0,0,0,0,0,0,0,0,0,1
thoughtless,1,0,1,0,0,1,0,0,0,0,1
lap,0,0,0,0,0,0,0,0,0,0,1
modernism,0,0,0,0,0,0,0,0,0,0,1
spirit,0,0,0,0,0,0,1,0,0,0,1
escort,0,0,0,0,0,0,0,0,0,1,1
amphetamines,0,0,1,0,0,1,0,0,0,0,1
mermaid,0,0,0,0,0,0,0,0,0,0,1
bloodshed,1,0,1,1,0,1,0,1,1,0,1
subplot,0,0,0,0,0,0,0,0,0,0,1
inefficient,0,0,0,0,0,1,0,1,0,0,1
streaked,0,0,0,0,0,0,0,0,0,0,1
memo,0,0,0,0,0,0,0,0,0,0,1
continuous,0,0,0,0,0,0,0,0,0,0,1
crevice,0,0,0,0,0,0,0,0,0,0,1
butt,0,0,0,0,0,1,0,0,0,0,1
austere,0,0,0,1,0,1,0,1,0,0,1
seat,0,0,0,0,0,0,0,0,0,0,1
cleanse,0,0,0,0,0,0,1,0,0,0,1
conceivable,0,0,0,0,0,0,0,0,0,0,1
ceramics,0,0,0,0,0,0,0,0,0,0,1
mimicry,0,0,0,0,0,1,0,0,1,0,1
illegality,1,0,1,1,0,1,0,0,0,0,1
easement,0,0,0,0,0,0,1,0,0,0,1
scraping,0,0,0,0,0,0,0,0,0,0,1
perforce,0,0,0,0,0,0,0,0,0,0,1
mutilation,1,0,1,1,0,1,0,1,0,0,1
protected,0,0,0,0,0,0,0,0,0,1,1
venture,0,0,0,0,0,0,0,0,0,0,1
gigantic,0,0,0,0,0,0,1,0,0,0,1
notched,0,0,0,0,0,0,0,0,0,0,1
meditative,0,0,0,0,0,0,0,0,0,0,1
gathering,0,0,0,0,0,0,0,0,0,0,1
camouflaged,0,0,0,0,0,0,0,0,1,0,1
stubby,0,0,0,0,0,0,0,0,0,0,1
cuttings,0,0,0,0,0,0,0,0,0,0,1
occupier,0,0,0,0,0,0,0,0,0,0,1
hearer,0,0,0,0,0,0,0,0,0,0,1
marijuana,0,0,0,0,0,0,0,0,0,0,1
dash,0,0,0,0,0,0,0,0,0,0,1
winding,0,0,0,0,0,0,0,0,0,0,1
conspiracy,0,0,0,1,0,0,0,0,0,0,1
pastry,0,0,0,0,1,0,1,0,0,0,1
spectacle,0,0,0,0,0,1,1,0,0,0,1
monochrome,0,0,1,0,0,1,0,0,0,0,1
intelligible,0,0,0,0,0,0,0,0,0,0,1
occupied,0,0,0,0,0,0,0,0,0,0,1
modality,0,0,0,0,0,0,0,0,0,0,1
salute,0,0,0,0,1,0,1,0,0,0,1
hooded,0,0,0,1,0,0,0,0,0,0,1
castor,0,0,0,0,0,0,0,0,0,0,1
efficient,0,1,0,0,0,0,1,0,0,1,1
answering,0,0,0,0,0,0,0,0,0,0,1
foreigner,0,0,0,1,0,1,0,0,0,0,1
canton,0,0,0,0,0,0,0,0,0,0,1
endangered,0,0,0,1,0,1,0,0,0,0,1
potential,0,0,0,0,0,0,0,0,0,0,1
interior,0,0,1,0,0,0,1,0,0,1,1
haste,0,1,0,0,0,0,0,0,0,0,1
glassware,0,0,0,0,0,0,0,0,0,0,1
sameness,0,0,0,0,0,0,0,0,0,0,1
modulus,0,0,0,0,0,0,0,0,0,0,1
channel,0,0,0,0,0,0,0,0,0,0,1
ultimate,0,1,0,0,0,0,0,1,0,0,1
wilted,0,0,0,0,0,0,0,0,0,0,1
teflon,0,0,0,0,0,0,0,0,0,0,1
inept,1,0,1,0,0,1,0,0,0,0,1
amiable,0,0,0,0,0,0,1,0,0,0,1
pail,0,0,0,0,0,0,0,0,0,0,1
normal,0,0,0,0,0,0,0,0,0,0,1
track,0,1,0,0,0,0,0,0,0,0,1
cheesecake,0,0,0,0,0,1,0,0,0,0,1
correlation,0,0,0,0,0,0,0,0,0,0,1
dexter,0,0,0,0,0,0,0,0,0,0,1
insanity,1,0,1,1,0,1,0,1,0,0,1
rehearsal,0,0,0,0,0,0,0,0,0,0,1
assault,1,0,0,1,0,1,0,0,0,0,1
sunglass,0,0,0,0,0,0,0,0,0,0,1
tract,0,0,0,1,0,0,0,0,0,0,1
bowels,0,0,1,0,0,0,0,0,0,0,1
supremely,0,0,0,0,0,0,1,0,0,0,1
upland,0,0,0,0,0,0,0,0,0,0,1
mettle,0,0,0,0,0,0,1,0,0,0,1
conspicuous,0,0,0,0,0,0,0,0,0,0,1
surety,0,0,0,0,0,0,1,0,0,1,1
unknowable,0,0,0,0,0,0,0,0,0,0,1
vapor,0,0,0,0,0,0,0,0,0,0,1
radioactive,0,0,0,1,0,1,0,0,0,0,1
incisive,0,0,0,0,0,0,1,0,0,0,1
napkin,0,0,0,0,0,0,0,1,0,0,1
filly,0,0,0,0,0,0,0,0,0,0,1
pernicious,1,0,0,1,0,1,0,1,0,0,1
lowering,0,0,0,0,0,1,0,0,0,0,1
voodoo,0,0,0,0,0,1,0,0,0,0,1
keepsake,0,0,0,0,0,0,1,0,0,0,1
unsteady,0,0,0,1,0,0,0,0,0,0,1
repeatedly,0,0,0,0,0,0,0,0,0,0,1
precise,0,0,0,0,0,0,1,0,0,0,1
obstructive,1,0,0,0,0,1,0,0,0,0,1
lexicon,0,0,0,0,0,0,0,0,0,0,1
shot,1,0,0,1,0,1,0,1,1,0,1
reef,0,0,0,0,0,0,0,0,0,0,1
show,0,0,0,0,0,0,0,0,0,1,1
cornea,0,0,0,0,0,0,0,0,0,0,1
accession,0,0,0,0,0,0,0,0,0,0,1
supposition,0,0,0,0,0,0,0,0,0,0,1
moderator,0,0,0,0,0,0,1,0,0,1,1
elevate,0,0,0,0,0,0,0,0,0,0,1
arrears,0,0,0,0,0,1,0,0,0,0,1
demonstrator,0,0,0,0,0,0,0,0,0,0,1
threshold,0,0,0,0,0,0,0,0,0,0,1
corner,0,0,0,0,0,0,0,0,0,0,1
label,0,0,0,0,0,0,0,0,0,1,1
cornet,0,0,0,0,0,0,0,0,0,0,1
enthusiast,0,1,0,0,1,0,1,0,1,0,1
fend,0,0,0,0,0,0,0,0,0,0,1
safekeeping,0,0,0,0,0,0,0,0,0,1,1
dice,0,0,0,0,0,0,0,0,0,0,1
stormy,0,0,0,1,0,1,0,0,0,0,1
warlike,1,0,0,1,0,1,0,0,0,0,1
plume,0,0,0,0,0,0,0,0,0,0,1
devote,0,0,0,0,0,0,0,0,0,0,1
plumb,0,0,0,0,0,0,1,0,0,0,1
outpost,0,0,0,1,0,0,0,0,0,0,1
arthropod,0,0,0,0,0,0,0,0,0,0,1
analytic,0,0,0,0,0,0,0,0,0,0,1
black,0,0,0,0,0,1,0,1,0,0,1
helix,0,0,0,0,0,0,0,0,0,0,1
incredulous,1,0,1,0,0,1,0,0,0,0,1
treasury,0,0,0,0,0,0,0,0,0,0,1
admixture,0,0,0,0,0,0,0,0,0,0,1
enthusiasm,0,1,0,0,1,0,1,0,1,0,1
plump,0,1,0,0,0,0,0,0,0,0,1
exaggeration,0,0,0,0,0,0,0,0,0,0,1
hostage,1,0,0,1,0,1,0,0,0,0,1
unimportant,0,0,0,0,0,1,0,1,0,0,1
procreation,0,0,0,0,0,0,0,0,0,0,1
dignified,0,0,0,0,0,0,1,0,0,0,1
unaltered,0,0,0,0,0,0,0,0,0,0,1
conjunction,0,0,0,0,0,0,0,0,0,0,1
firstborn,0,1,0,0,1,0,1,0,0,1,1
gel,0,0,0,0,0,0,0,0,0,0,1
nouveau,0,0,0,0,0,0,0,0,0,0,1
beseech,0,0,0,0,0,0,0,0,0,0,1
harbinger,1,1,0,1,0,1,0,0,0,0,1
seared,0,0,0,0,0,0,0,0,0,0,1
skull,0,0,0,0,0,0,0,0,0,0,1
bearings,0,0,0,0,0,0,0,0,0,0,1
median,0,0,0,0,0,0,0,0,0,0,1
medial,0,0,0,0,0,0,0,0,0,0,1
morning,0,0,0,0,0,0,0,0,0,0,1
subtype,0,0,0,0,0,0,0,0,0,0,1
stupid,0,0,0,0,0,1,0,0,0,0,1
deferral,0,0,0,0,0,1,0,0,0,0,1
nostril,0,0,0,0,0,0,0,0,0,0,1
gammon,0,0,0,0,0,0,0,0,0,0,1
tallow,0,0,0,0,0,0,0,0,0,0,1
resonance,0,0,0,0,0,0,0,0,0,0,1
worrying,0,1,0,1,0,1,0,1,0,0,1
silently,0,0,0,0,0,0,0,0,0,0,1
staff,0,0,0,0,0,0,0,0,0,0,1
kernel,0,0,0,0,0,0,0,0,0,0,1
lethargy,0,0,0,0,0,1,0,1,0,0,1
honesty,0,0,0,0,0,0,1,0,0,1,1
sear,0,0,0,0,0,1,0,0,0,0,1
stoned,0,0,0,0,0,1,0,0,0,0,1
blurred,0,0,0,0,0,1,0,0,0,0,1
relative,0,0,0,0,0,0,0,0,0,1,1
doings,0,0,0,0,0,0,0,0,0,0,1
panache,0,0,0,0,0,0,1,0,0,0,1
seam,0,0,0,0,0,0,0,0,0,0,1
misconduct,0,0,1,0,0,1,0,0,0,0,1
salutation,0,0,0,0,0,0,0,0,0,0,1
stigma,1,0,1,1,0,1,0,1,0,0,1
calendar,0,0,0,0,0,0,0,0,0,0,1
dialectic,0,0,0,0,0,0,0,0,0,0,1
insoluble,0,0,0,0,0,0,0,0,0,0,1
strangle,1,0,1,1,0,1,0,1,1,0,1
eyepiece,0,0,0,0,0,0,0,0,0,0,1
puma,0,0,0,1,0,0,0,0,1,0,1
parent,0,0,0,0,0,0,0,0,0,0,1
steadfast,0,0,0,0,0,0,1,0,0,1,1
